storyPriority,storyType,storyTitle,storyPoints,userPreviousSuccessRate,completed,userSkills,skills,tags
0,5,Research: New machine learning algorithm,1.8217138125895902,1.090078068637502,True,"['Machine Learning', 'Deep Learning', 'Skill32', 'Research', 'Skill37', 'Skill25']","['New Tech', 'Machine Learning', 'Tech8', 'Research', 'Tech39', 'Tech48']","['New Tech', 'Machine Learning', 'Tag38', 'Tag19', 'Research', 'Tag15']"
2,1,Task: Implement chat feature,4.235518423143676,0.683653199627449,False,"['Python', 'Skill16', 'Socket.IO', 'JavaScript', 'Skill1', 'Skill41']","['Tech14', 'Tech13', 'Front-end Development', 'Tech30', 'Chat Feature', 'Task']","['Tag29', 'Tag27', 'Feature', 'Tag5', 'Chat', 'Frontend']"
3,3,Epic: Implement a microservices architecture for scalability,9.876455851235859,0.8023899632494733,False,"['Skill4', 'Cloud Computing', 'Skill49', 'Skill27', 'API Integration', 'Microservices', 'Skill13']","['Tech38', 'Tech31', 'Tech24', 'Scalability', 'Architecture', 'Tech43', 'Microservices']","['Tag44', 'Tag27', 'Scalability', 'Architecture', 'Tag42', 'Tag14', 'Backend']"
2,6,Refactor: Simplify code logic,4.57441644322124,0.6107670101428925,False,"['Code Quality', 'Skill14', 'Code Optimization', 'Refactoring', 'Skill7']","['Code Quality', 'Tech3', 'Refactor', 'Simplification', 'Tech35']","['Code Quality', 'Tag35', 'Refactor', 'Simplification', 'Tag9']"
3,1,Task: Develop a desktop application for Windows,7.731765276061891,0.5908514746346608,False,"['Desktop App Development', 'Skill28', 'Skill39', 'Windows', 'Visual Studio', 'Skill36']","['Windows', 'Development', 'Tech41', 'Tech3', 'Tech37', 'Desktop App']","['Tag41', 'Windows', 'Development', 'Tag26', 'Tag1', 'Desktop App']"
4,3,Spike: Test new logging library,4.061896041939732,0.6369345242809249,False,"['Skill30', 'Performance Optimization', 'Skill47', 'Testing', 'Logging Library']","['Library', 'Tech14', 'Tech46', 'Test', 'Logging']","['Test', 'Logging', 'Tag32', 'Tag24', 'Performance']"
5,6,Refactor: Simplify API endpoints,4.795027453564572,0.6755950513613549,False,"['API Optimization', 'Skill27', 'Endpoint Simplification', 'API Performance', 'Skill15']","['API', 'Tech36', 'Refactor', 'Simplification', 'Tech21']","['API', 'Tag31', 'Tag47', 'Refactor', 'Simplification']"
4,1,Task: Develop a desktop application for macOS,4.975343946500606,0.6180288983870538,False,"['Desktop App Development', 'macOS', 'Skill30', 'Swift', 'Skill49']","['macOS', 'Tech31', 'Development', 'Tech35', 'Desktop App']","['macOS', 'Tag18', 'Tag6', 'Development', 'Desktop App']"
2,2,Fix login issue,2.07022090022925,0.9800165280760662,False,"['Python', 'Skill3', 'Skill24', 'C++', 'Java']","['Tech6', 'Fix Bug', 'Back-end Development', 'Tech44', 'Login Issue']","['Bug Fix', 'Tag44', 'Login', 'Backend', 'Tag1']"
2,0,User story: Improve accessibility,2.51037859968583,0.915698712578667,True,"['Accessibility', 'UX', 'Skill17', 'Skill37', 'UI Design']","['Accessibility', 'Improvement', 'Tech43', 'Tech44', 'User Story']","['Accessibility', 'Tag35', 'Improvement', 'Tag19', 'User']"
4,1,Task: Develop a game for iOS,7.335068825557891,0.7162653524754542,False,"['Swift', 'Game Development', 'Skill25', 'iOS']","['Game', 'Development', 'Tech49', 'iOS']","['Tag15', 'Game', 'Development', 'iOS']"
1,0,User story: Improve user interface,1.7505872768916144,0.9880883982628935,False,"['Skill30', 'Interaction Design', 'Skill3', 'Skill44', 'User Experience', 'UI Design']","['User Experience', 'Improvement', 'Tech1', 'Tech43', 'Tech44', 'User Story']","['Tag7', 'User Experience', 'Improvement', 'User', 'Tag34', 'Tag43']"
5,4,Bug: Fix database connection issue on PostgreSQL,11.025146399550698,0.6348832053621457,False,"['Database Administration', 'Skill14', 'Bug Fixing', 'Skill1', 'PostgreSQL']","['Bug Fixing', 'Fix Bug', 'Tech41', 'Database Issue', 'Tech21']","['Bug Fix', 'Backend', 'Tag19', 'Tag26', 'Database']"
2,0,User story: Improve scalability,3.113211652573007,1.0101700505641924,True,"['System Design', 'Cloud Computing', 'Scalability', 'Skill29', 'Skill41']","['Tech38', 'Tech27', 'Scalability', 'Improvement', 'User Story']","['Tag18', 'Scalability', 'Improvement', 'Tag49', 'User']"
3,2,Fix login issue,1.9842245063802069,0.8772974349122177,False,"['Python', 'Skill5', 'C++', 'Java']","['Login Issue', 'Tech28', 'Fix Bug', 'Back-end Development']","['Bug Fix', 'Login', 'Backend', 'Tag11']"
3,2,Task: Implement API gateway,5.204565629855956,0.5282736680047987,False,"['Skill35', 'API Design', 'Microservices', 'API Gateway', 'Skill7']","['Tech5', 'Task', 'Implementation', 'API Gateway', 'Tech28']","['Tag18', 'API', 'Backend', 'Tag49', 'Gateway']"
6,2,Task: Implement a load balancer for high traffic using HAProxy,9.265988282791497,0.6375190936950051,False,"['Cloud Computing', 'Skill10', 'Load Balancer', 'API Integration', 'Skill9', 'Skill25', 'Skill19']","['Tech5', 'Tech9', 'Load Balancer', 'Tech36', 'Task', 'Implementation', 'Tech44']","['Tag29', 'Load Balancer', 'Tag2', 'Tag47', 'Tag24', 'Backend', 'Implementation']"
2,5,Research: New AI-powered chatbot for customer support using Rasa,5.126884712406993,0.9413081312880331,True,"['Skill42', 'Chatbot Development', 'NLP', 'Skill8', 'Research', 'Skill33']","['New Tech', 'Tech17', 'Tech43', 'Tech12', 'Research', 'Chatbot']","['Tag46', 'New Tech', 'Tag8', 'Research', 'Chatbot', 'Tag15']"
2,0,User story: Enhance user authentication,2.6422837501472975,0.8803084526670056,True,"['Security', 'Authorization', 'Skill43', 'Authentication', 'Skill21', 'Skill37', 'Skill40']","['Security', 'Tech36', 'Enhancement', 'Tech42', 'User Story', 'Tech39', 'Tech29']","['Security', 'Tag21', 'Enhancement', 'Tag9', 'User', 'Tag34', 'Tag15']"
0,5,Research: New cloud storage service,2.684630881710975,1.090078068637502,False,"['Skill39', 'Cloud Computing', 'Research', 'Skill21', 'Cloud Storage']","['Tech10', 'New Tech', 'Tech22', 'Research', 'Tech48', 'Cloud Storage']","['Tag4', 'Tag41', 'New Tech', 'Tag11', 'Research', 'Cloud Storage']"
2,6,Refactor: Optimize database indexing,6.56287742458844,0.6633848446207664,False,"['Database Optimization', 'Database Performance', 'Skill17', 'Indexing']","['Optimization', 'Refactor', 'Database', 'Tech9']","['Optimization', 'Refactor', 'Database', 'Tag43']"
4,4,Bug: Fix database connection issue on PostgreSQL,10.271990422144626,0.5467102953476026,True,"['Database Administration', 'Bug Fixing', 'PostgreSQL', 'Skill18', 'Skill23']","['Tech19', 'Bug Fixing', 'Fix Bug', 'Database Issue', 'Tech20']","['Tag29', 'Bug Fix', 'Tag4', 'Backend', 'Database']"
3,2,Task: Implement a load balancer,7.484322479265199,0.5824755792518083,False,"['Skill14', 'Cloud Computing', 'Load Balancer', 'Skill8', 'Skill24', 'Skill27', 'API Integration', 'Skill21']","['Tech29', 'Tech6', 'Load Balancer', 'Tech1', 'Tech41', 'Task', 'Implementation', 'Tech20']","['Tag46', 'Tag18', 'Tag44', 'Load Balancer', 'Backend', 'Tag19', 'Tag12', 'Implementation']"
2,2,Task: Implement a content delivery network for high traffic,6.318642916996627,0.9113764612806455,True,"['Skill39', 'Cloud Computing', 'CDN', 'Skill31', 'Skill8', 'API Integration', 'Skill18']","['Tech10', 'CDN', 'Tech47', 'Task', 'Tech44', 'Implementation', 'Tech34']","['Tag30', 'Tag46', 'Tag44', 'CDN', 'Backend', 'Implementation', 'Tag39']"
3,1,Task: Develop a chatbot for customer service,6.7733628499987235,0.5738334692865112,False,"['Machine Learning', 'Chatbot Development', 'NLP', 'Skill27', 'Skill15']","['Tech17', 'Development', 'Tech35', 'Task', 'Chatbot', 'Tech29']","['Development', 'Tag17', 'Chatbot', 'Tag9', 'Tag23', 'Frontend']"
0,0,User story: Improve user experience,1.7673657839053643,0.8256601340418854,False,"['Skill39', 'Skill14', 'Interaction Design', 'User Experience', 'Skill40', 'UX Design', 'Skill25']","['Tech2', 'User Experience', 'Improvement', 'Tech20', 'User Story', 'Tech28', 'Tech48']","['Tag18', 'Tag7', 'Tag41', 'User Experience', 'Improvement', 'Tag24', 'User']"
0,5,Research: New machine learning algorithm for image processing,2.9229978431595165,0.9360018771111875,True,"['Skill4', 'Machine Learning', 'Deep Learning', 'Research', 'Skill40']","['Tech14', 'New Tech', 'Machine Learning', 'Research', 'Tech11']","['New Tech', 'Machine Learning', 'Tag37', 'Tag42', 'Research']"
0,0,User story: Improve user interface,1.7750729070022035,1.0390652209048825,True,"['Interaction Design', 'Skill25', 'User Experience', 'Skill1', 'UI Design']","['Tech32', 'User Experience', 'Improvement', 'Tech21', 'User Story']","['Tag44', 'User Experience', 'Improvement', 'User', 'Tag1']"
0,0,User story: Enhance user experience,3.167721923215637,0.8072392323829969,True,"['Skill4', 'Interaction Design', 'User Experience', 'Skill20', 'UX Design']","['Tech27', 'User Experience', 'Improvement', 'Tech35', 'User Story']","['Tag25', 'Tag31', 'User Experience', 'Improvement', 'User']"
2,6,Refactor: Optimize database indexing,5.946941823346888,0.593520708357979,False,"['Database Optimization', 'Indexing', 'Database Performance', 'Skill41', 'Skill13']","['Tech23', 'Optimization', 'Tech19', 'Refactor', 'Database']","['Optimization', 'Tag39', 'Refactor', 'Tag9', 'Database']"
1,3,Epic: Develop a machine learning pipeline for predictive analytics,10.131070777318516,0.8513805549824527,False,"['Machine Learning', 'Skill34', 'Analytics', 'Skill23', 'Pipeline Development']","['Machine Learning', 'Tech36', 'Analytics', 'Pipeline', 'Tech29']","['Machine Learning', 'Analytics', 'Tag47', 'Pipeline', 'Tag5', 'Tag39']"
2,5,Research: New AI-powered chatbot for customer support,4.9769445516697335,0.8985981746211902,True,"['Chatbot Development', 'Skill44', 'Skill1', 'NLP', 'Skill8', 'Research', 'Skill41']","['New Tech', 'Tech19', 'Tech36', 'Research', 'Chatbot', 'Tech15', 'Tech29']","['Tag29', 'Tag41', 'New Tech', 'Tag49', 'Research', 'Chatbot', 'Tag1']"
2,1,Task: Develop a game for iOS,8.246468499690526,0.6857088574715221,False,"['Swift', 'Game Development', 'Skill11', 'iOS', 'Skill32']","['Tech32', 'Tech17', 'iOS', 'Development', 'Game']","['iOS', 'Tag17', 'Development', 'Game', 'Tag36']"
2,5,Research: New natural language processing algorithm for sentiment analysis,5.821727853568747,1.0150898622230904,True,"['Skill4', 'Skill48', 'Deep Learning', 'NLP', 'Research']","['Tech14', 'New Tech', 'Tech24', 'NLP', 'Research']","['New Tech', 'Tag20', 'NLP', 'Research', 'Tag3']"
3,0,User story: Enhance user experience for accessibility,3.026062476587779,0.7766405124778203,False,"['Accessibility', 'Skill22', 'Skill45', 'User Experience', 'Skill6', 'UI Design']","['Accessibility', 'Tech24', 'Enhancement', 'Tech3', 'Tech35', 'User Story', 'Tech39']","['Accessibility', 'Tag37', 'Enhancement', 'Tag5', 'User', 'Tag23', 'Tag43']"
2,5,Research: New AI-powered chatbot for customer support using Rasa,5.5098495756989925,1.0171530529999666,True,"['Chatbot Development', 'Skill29', 'NLP', 'Skill5', 'Research']","['New Tech', 'Tech4', 'Research', 'Chatbot', 'Tech20']","['New Tech', 'Tag33', 'Research', 'Chatbot', 'Tag1']"
0,2,Task: Implement a content delivery network for high traffic using Google Cloud,7.9808967732796114,0.8683757950957998,True,"['Cloud Computing', 'CDN', 'Skill45', 'Skill6', 'API Integration']","['CDN', 'Tech16', 'Tech36', 'Task', 'Implementation']","['CDN', 'Tag24', 'Backend', 'Implementation', 'Tag15']"
2,3,Spike: Test new caching framework,3.925740767616183,0.6487824060172824,False,"['Skill14', 'Performance Optimization', 'Skill11', 'Testing', 'Skill8', 'Skill36', 'Caching Framework']","['Framework', 'Tech30', 'Caching', 'Tech19', 'Test', 'Tech1', 'Tech11']","['Tag8', 'Caching', 'Test', 'Performance', 'Tag34', 'Tag39', 'Tag13']"
2,6,Refactor: Optimize database indexing,6.439832640426055,0.5951777276433867,False,"['Database Optimization', 'Skill48', 'Indexing', 'Database Performance', 'Skill33']","['Optimization', 'Tech30', 'Tech19', 'Refactor', 'Database']","['Optimization', 'Tag20', 'Tag42', 'Refactor', 'Database']"
4,6,Refactor: Optimize database schema,5.767824026361369,0.5762402141952778,False,"['Skill38', 'Skill2', 'Database Optimization', 'Database Performance', 'Schema Design', 'Skill17']","['Optimization', 'Tech6', 'Tech39', 'Refactor', 'Tech7', 'Database']","['Tag29', 'Optimization', 'Tag20', 'Refactor', 'Tag10', 'Database']"
2,2,Task: Develop mobile app,5.008655133662531,0.4315593425867117,False,"['Skill38', 'iOS', 'Android', 'Skill1', 'Skill27', 'Mobile App Development', 'Skill23']","['Mobile App', 'Development', 'Tech43', 'Task', 'Tech21', 'Tech39', 'Tech20']","['Mobile App', 'Tag18', 'Tag2', 'Development', 'Tag12', 'Task', 'Tag9']"
3,2,Task: Implement a load balancer,6.875024847616904,0.5138701108604925,False,"['Skill38', 'Cloud Computing', 'Load Balancer', 'Skill24', 'Skill13', 'API Integration', 'Skill37']","['Tech31', 'Tech22', 'Load Balancer', 'Tech46', 'Task', 'Implementation', 'Tech37']","['Tag6', 'Load Balancer', 'Tag2', 'Tag17', 'Backend', 'Implementation', 'Tag15']"
4,2,Task: Implement a load balancer,6.519594806677823,0.5762920175047683,False,"['Load Balancer', 'Skill9', 'Cloud Computing', 'API Integration']","['Load Balancer', 'Tech24', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag21', 'Implementation']"
4,2,Task: Implement a load balancer for high traffic using HAProxy,8.836551206309705,0.6426839269969362,False,"['Skill42', 'Cloud Computing', 'Load Balancer', 'Skill13', 'API Integration']","['Tech23', 'Tech14', 'Load Balancer', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag12', 'Implementation', 'Tag40']"
3,4,Bug: Fix memory leak in the application,11.35840847153632,0.5980254367943744,True,"['Skill4', 'Application Development', 'Skill48', 'Skill3', 'Bug Fixing', 'Memory Profiling']","['Tech45', 'Tech36', 'Bug Fixing', 'Tech8', 'Fix Bug', 'Memory Leak']","['Bug Fix', 'Tag7', 'Tag11', 'Memory', 'Tag24', 'Backend']"
2,4,Bug: Fix UI issue on iOS,7.748151533927659,0.5957179504395526,True,"['Skill48', 'Bug Fixing', 'Skill29', 'iOS Development', 'Skill24', 'Skill40', 'UI Design']","['Tech13', 'Tech49', 'Bug Fixing', 'Fix Bug', 'Tech43', 'UI Issue', 'Tech35']","['Tag30', 'Bug Fix', 'Tag27', 'Tag47', 'UI', 'Backend', 'Tag1']"
2,2,Task: Implement a load balancer for high traffic using NGINX,9.062328189733622,0.5590640820417251,False,"['Skill14', 'Cloud Computing', 'Load Balancer', 'Skill29', 'Skill36', 'API Integration']","['Tech30', 'Load Balancer', 'Tech24', 'Tech1', 'Task', 'Implementation']","['Tag46', 'Tag18', 'Load Balancer', 'Backend', 'Implementation', 'Tag23']"
2,5,Research: New AI technology,1.1605417262684945,1.0030949512830025,True,"['Machine Learning', 'Artificial Intelligence', 'Skill34', 'Skill20', 'Research']","['Tech27', 'New Tech', 'AI', 'Research', 'Tech34']","['Tag30', 'New Tech', 'AI', 'Research', 'Tag23']"
2,0,User story: Improve user experience,1.63001529456842,0.9218513448635596,False,"['Skill43', 'UX Design', 'User Experience', 'Human-Computer Interaction']","['UX', 'Tech13', 'User Experience', 'Improvement']","['UX', 'Tag47', 'User Experience', 'Improvement']"
6,4,Bug: Fix UI issue on iOS,7.835427579338988,0.5775775044921502,True,"['Bug Fixing', 'Skill45', 'Skill49', 'iOS Development', 'UI Design']","['Tech5', 'Bug Fixing', 'Fix Bug', 'UI Issue', 'Tech35', 'Tech37']","['Tag6', 'Bug Fix', 'Tag46', 'Tag17', 'UI', 'Backend']"
0,0,User story: Improve accessibility,2.396728393076471,0.9280038736016262,True,"['Accessibility', 'UX', 'Skill44', 'Skill1', 'UI Design']","['Accessibility', 'Tech47', 'Tech36', 'Tech8', 'Improvement', 'User Story']","['Accessibility', 'Tag41', 'Tag2', 'Tag16', 'Improvement', 'User']"
4,4,Bug: Fix payment issue,6.75736268717801,0.6478419039391268,True,"['Skill35', 'Skill47', 'Bug Fixing', 'API Integration', 'Payment Gateway']","['Tech18', 'Tech24', 'Bug Fixing', 'Fix Bug', 'Payment Issue']","['Bug Fix', 'Payment', 'Tag42', 'Backend', 'Tag13']"
0,5,Research: New data storage solution,1.6493660214885852,0.9379606024833409,True,"['Cloud Computing', 'Skill43', 'Data Storage', 'Research', 'Skill15', 'Skill41']","['Tech23', 'New Tech', 'Data Storage', 'Research', 'Tech34', 'Tech15']","['New Tech', 'Tag42', 'Data Storage', 'Tag24', 'Research', 'Tag39']"
4,4,Bug: Fix UI issue on iOS,9.027987369766594,0.5540002443764036,False,"['Skill2', 'Skill39', 'Bug Fixing', 'iOS Development', 'Skill32', 'Skill20', 'UI Design']","['Tech45', 'Tech6', 'Tech13', 'Tech2', 'Bug Fixing', 'Fix Bug', 'UI Issue']","['Bug Fix', 'Tag33', 'UI', 'Tag32', 'Backend', 'Tag45', 'Tag43']"
3,5,Research: New machine learning algorithm for recommender systems,4.218705671260104,1.0856558452353215,True,"['Machine Learning', 'Skill44', 'Deep Learning', 'Research', 'Skill40', 'Skill19']","['Tech45', 'Tech13', 'New Tech', 'Machine Learning', 'Tech27', 'Research']","['Tag30', 'Tag46', 'New Tech', 'Machine Learning', 'Research', 'Tag45']"
3,5,Research: New machine learning algorithm for image processing,2.7264660385931054,0.8809635599952106,True,"['Skill28', 'Machine Learning', 'Skill1', 'Deep Learning', 'Research']","['New Tech', 'Tech18', 'Machine Learning', 'Research', 'Tech29']","['Tag44', 'Tag27', 'New Tech', 'Machine Learning', 'Research']"
5,1,Task: Develop mobile app for iOS,7.533810728112333,0.5383218946598187,False,"['Swift', 'iOS', 'Skill33', 'Skill46', 'Mobile App Development']","['Mobile App', 'Tech9', 'iOS', 'Development', 'Tech21']","['Mobile App', 'iOS', 'Development', 'Tag17', 'Tag15']"
3,2,Task: Implement a content delivery network,4.9588304433046515,0.9627430237201795,True,"['Cloud Computing', 'Skill11', 'CDN', 'Skill33', 'API Integration', 'Skill6', 'Skill25']","['Tech14', 'CDN', 'Tech3', 'Tech25', 'Task', 'Implementation', 'Tech15']","['CDN', 'Tag47', 'Tag32', 'Backend', 'Implementation', 'Tag13']"
0,5,Research: New cloud storage solution,2.0188395378842046,1.0329641927193538,True,"['Cloud Computing', 'Skill3', 'Skill34', 'Research', 'Skill41', 'Cloud Storage']","['Tech23', 'New Tech', 'Tech2', 'Tech19', 'Research', 'Cloud Storage']","['New Tech', 'Tag14', 'Tag42', 'Tag26', 'Research', 'Cloud Storage']"
3,2,Task: Implement API gateway,5.256476584316114,0.4877222936113317,False,"['Skill26', 'Skill31', 'Skill45', 'Skill44', 'Microservices', 'API Gateway', 'API Design', 'Skill19']","['Tech47', 'Implementation', 'Tech3', 'Task', 'Tech44', 'API Gateway', 'Tech34']","['API', 'Tag41', 'Tag35', 'Backend', 'Tag19', 'Tag36', 'Tag34', 'Gateway']"
3,6,Refactor: Optimize database schema for performance using MySQL,9.59992233951985,0.564602685195332,False,"['Database Optimization', 'Skill10', 'Schema Design', 'Skill29', 'Skill8', 'Skill21', 'MySQL']","['Tech23', 'Optimization', 'Tech33', 'Tech9', 'Tech41', 'Refactor', 'Database']","['Optimization', 'Tag22', 'Refactor', 'Tag19', 'Database', 'Tag3', 'Tag43']"
0,1,Task: Develop a mobile app for iOS,5.803070425708148,0.5742699343699904,False,"['Swift', 'iOS', 'Skill31', 'Skill41', 'Mobile App Development']","['Mobile App', 'Tech22', 'iOS', 'Development', 'Tech44']","['Mobile App', 'iOS', 'Tag31', 'Development', 'Tag21']"
1,5,Research: New machine learning algorithm for natural language processing,3.5973836862602284,1.0079555494214771,True,"['Skill42', 'Machine Learning', 'Deep Learning', 'Skill5', 'Research', 'Skill33', 'Skill15']","['Tech23', 'New Tech', 'Tech18', 'Machine Learning', 'Tech48', 'Research', 'Tech20']","['New Tech', 'Machine Learning', 'Tag2', 'Tag32', 'Research', 'Tag13', 'Tag15']"
7,4,Bug: Fix security issue in Node.js application,13.930563078182358,0.6416523316084982,True,"['Security', 'Node.js', 'Bug Fixing', 'Skill45', 'Skill37']","['Security', 'Tech45', 'Bug Fixing', 'Issue', 'Tech20']","['Bug Fix', 'Security', 'Tag20', 'Tag10', 'Frontend']"
4,4,Bug: Fix payment issue,6.217652465497505,0.6183650791339488,True,"['Skill3', 'Bug Fixing', 'Skill21', 'API Integration', 'Payment Gateway', 'Skill18', 'Skill19']","['Tech13', 'Bug Fixing', 'Fix Bug', 'Payment Issue', 'Tech12', 'Tech26', 'Tech7']","['Bug Fix', 'Tag18', 'Payment', 'Tag16', 'Tag42', 'Backend', 'Tag49']"
1,5,Research: New AI-powered chatbot for customer support using Dialogflow,4.950552711695584,0.8797944584789376,True,"['Skill30', 'Skill11', 'Chatbot Development', 'NLP', 'Research', 'Skill9']","['New Tech', 'Tech17', 'Tech43', 'Research', 'Chatbot', 'Tech21']","['New Tech', 'Tag16', 'Research', 'Chatbot', 'Tag10', 'Tag23']"
5,3,Spike: Test new caching library,3.4629720145873844,0.5777019783252677,False,"['Caching Library', 'Performance Optimization', 'Testing', 'Skill41', 'Skill19']","['Library', 'Caching', 'Tech19', 'Test', 'Tech3']","['Caching', 'Tag31', 'Test', 'Tag26', 'Performance']"
2,5,Research: New AI technology,1.285710156333535,0.9108840961068801,True,"['Artificial Intelligence', 'Research', 'Skill17', 'Machine Learning']","['New Tech', 'AI', 'Research', 'Tech7', 'Tech28']","['New Tech', 'AI', 'Tag2', 'Research', 'Tag45']"
1,1,Task: Develop a mobile app for Windows,7.415564858672427,0.5287516419689017,False,"['Windows', 'Skill32', 'Skill13', 'Mobile App Development', 'Java']","['Mobile App', 'Tech13', 'Windows', 'Development', 'Tech41']","['Mobile App', 'Windows', 'Development', 'Tag13', 'Tag45']"
1,5,Research: New AI technology,1.1308286523975954,0.984098697174205,True,"['Artificial Intelligence', 'Skill28', 'Research', 'Machine Learning']","['Tech41', 'Research', 'New Tech', 'AI']","['Research', 'Tag42', 'New Tech', 'AI']"
0,2,Task: Implement a content delivery network for high traffic,5.669084954613316,0.8831907147457754,True,"['Cloud Computing', 'CDN', 'Skill15', 'API Integration', 'Skill33']","['Tech18', 'CDN', 'Tech41', 'Task', 'Implementation']","['CDN', 'Tag32', 'Backend', 'Tag49', 'Implementation']"
3,4,Bug: Fix login issue on Android,8.836551206309705,0.6230836146166122,True,"['Skill42', 'Skill43', 'Authentication', 'Bug Fixing', 'Android Development']","['Tech23', 'Tech38', 'Bug Fixing', 'Fix Bug', 'Login Issue']","['Bug Fix', 'Tag31', 'Login', 'Backend', 'Tag49']"
3,4,Bug: Fix authentication issue,7.248993876390796,0.5769924171091033,True,"['Skill28', 'Skill10', 'Authentication', 'Bug Fixing', 'Authorization']","['Authentication Issue', 'Bug Fixing', 'Fix Bug', 'Tech37', 'Tech28']","['Bug Fix', 'Authentication', 'Tag16', 'Backend', 'Tag40']"
5,3,Spike: Test new logging library,4.2545066546924035,0.6284888894023326,False,"['Skill9', 'Testing', 'Performance Optimization', 'Logging Library']","['Library', 'Test', 'Tech4', 'Logging']","['Test', 'Performance', 'Tag15', 'Logging']"
5,2,Task: Implement a content delivery network for high traffic using AWS,12.706555269431028,0.5605776564619293,False,"['Skill28', 'Cloud Computing', 'CDN', 'Skill27', 'API Integration', 'Skill17']","['Tech27', 'Tech9', 'CDN', 'Tech26', 'Task', 'Implementation']","['Tag18', 'Tag25', 'CDN', 'Tag26', 'Backend', 'Implementation']"
4,3,Spike: Test new caching library,3.6521443682955956,0.5172059943910109,False,"['Caching Library', 'Performance Optimization', 'Skill47', 'Testing', 'Skill5', 'Skill17', 'Skill19']","['Library', 'Tech45', 'Tech38', 'Tech6', 'Tech2', 'Caching', 'Test']","['Tag29', 'Caching', 'Tag2', 'Tag11', 'Test', 'Tag12', 'Performance']"
1,5,Research: New AI-powered chatbot for customer support using Rasa,5.907201612316412,0.9028830429010479,False,"['Skill39', 'Skill10', 'Chatbot Development', 'NLP', 'Research', 'Skill41', 'Skill7']","['Tech10', 'New Tech', 'Tech30', 'Tech49', 'Research', 'Chatbot', 'Tech42']","['New Tech', 'Tag38', 'Tag16', 'Tag28', 'Research', 'Chatbot', 'Tag3']"
3,0,User story: Improve password security for authentication,4.334100250202042,0.8674442625109783,True,"['Security', 'Password Management', 'Skill43', 'Authentication', 'Skill25']","['Security', 'Tech32', 'Tech18', 'Improvement', 'User Story']","['Security', 'Tag41', 'Password', 'Authentication', 'Tag33']"
3,5,Research new tech stack,4.077655352002003,0.4099771935412788,False,"['Skill30', 'Skill14', 'Machine Learning', 'Research', 'Skill21', 'Data Science']","['New Tech', 'Tech18', 'Tech Stack', 'Tech12', 'Research', 'Tech35']","['Tag6', 'New Tech', 'Tech Stack', 'Tag32', 'Tag12', 'Research']"
0,1,Task: Develop a web application for online shopping,8.68666104650655,0.6151806380659969,False,"['Skill39', 'JavaScript', 'Online Shopping', 'Skill36', 'Web App Development', 'Skill13']","['Tech23', 'Development', 'Web App', 'Shopping', 'Tech20']","['Tag29', 'Development', 'Web App', 'Tag34', 'Shopping', 'Tag21']"
4,5,Research: New machine learning algorithm for recommender systems using TensorFlow,5.631047867050386,0.8174545261463305,True,"['Skill2', 'Machine Learning', 'Skill3', 'Deep Learning', 'Research', 'Skill21']","['New Tech', 'Tech27', 'Machine Learning', 'Tech31', 'Tech43', 'Research']","['Tag44', 'Tag27', 'New Tech', 'Machine Learning', 'Tag12', 'Research']"
3,0,User story: Improve search functionality for e-commerce site,3.2882015577607344,0.9518119783135238,True,"['Search Engine Optimization', 'User Experience', 'Skill8', 'UI Design', 'Skill18']","['Search', 'Functionality', 'Tech37', 'User Story', 'Tech20']","['Search', 'Functionality', 'Tag33', 'Tag49', 'User']"
1,0,User story: Enhance security,2.678562825694864,0.8801487431707584,True,"['Security', 'Authentication', 'Skill6', 'Authorization', 'Skill40']","['Security', 'Enhancement', 'Tech7', 'User Story', 'Tech40']","['Tag29', 'Security', 'Tag16', 'Enhance', 'User']"
2,0,User story: Enhance user experience,2.9213073520271218,0.936805610500189,True,"['Interaction Design', 'Skill8', 'UX Design', 'User Experience']","['Tech12', 'User Story', 'User Experience', 'Improvement']","['User', 'Tag10', 'User Experience', 'Improvement']"
3,6,Refactor: Optimize database schema for performance,8.172482894979382,0.6032061026395797,False,"['Database Optimization', 'Skill11', 'Schema Design', 'Database Performance', 'Skill44', 'Skill20', 'Skill46', 'Skill25']","['Optimization', 'Tech10', 'Tech19', 'Refactor', 'Tech21', 'Tech37', 'Database', 'Tech11']","['Tag6', 'Optimization', 'Tag37', 'Refactor', 'Tag49', 'Tag10', 'Database', 'Tag13']"
5,1,Task: Develop a chatbot for customer service,6.52790700336897,0.5404613102304052,False,"['Skill28', 'Machine Learning', 'Skill10', 'Skill31', 'Chatbot Development', 'NLP', 'Skill9']","['Tech13', 'Tech2', 'Tech49', 'Development', 'Tech7', 'Task', 'Chatbot']","['Tag2', 'Tag11', 'Development', 'Chatbot', 'Tag13', 'Tag1', 'Frontend']"
3,2,Task: Implement a content management system,5.489968436079036,0.9103890544970261,False,"['Skill30', 'Skill14', 'Cloud Computing', 'API Integration', 'Skill13', 'CMS', 'Skill26']","['Tech16', 'Tech20', 'Tech4', 'Task', 'Implementation', 'CMS', 'Tech29']","['Tag4', 'Tag27', 'Tag33', 'Backend', 'Implementation', 'CMS', 'Tag15']"
