storyType,storyPriority,storyTitle,storyPoints,userPreviousSuccessRate,userAverageSpentHours,completed,userSkills,skills,tags
1,2,Create API endpoint for user data,12,1.0,14.339683,True,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'API']"
5,3,Implement login functionality,7,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
3,4,Fix styling issues on dashboard,5,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['frontend', 'styling', 'UI']"
4,1,Add unit tests for services,8,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
6,0,Implement login functionality,3,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['authentication', 'backend']"
0,1,Add unit tests for services,7,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
5,3,Add unit tests for services,10,1.0,14.601895,False,[],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
6,2,Enhance user profile settings,11,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
4,2,Create API endpoint for user data,12,1.0,14.339683,True,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data']"
3,3,Implement login functionality,10,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['login', 'backend']"
5,1,Add unit tests for services,13,1.0,14.335423,False,['.NET'],"['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
3,1,Set up CI/CD pipeline,4,1.0,14.601895,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
6,1,Fix styling issues on dashboard,3,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
5,2,Resolve logout session bug,8,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'Python']","['sessions', 'bug', 'critical']"
1,1,Create API endpoint for user data,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data', 'API']"
1,3,Design new landing page,13,1.0,14.339683,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'responsive']"
3,1,Create API endpoint for user data,3,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend']"
0,2,Optimize database queries,12,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
6,4,Resolve logout session bug,1,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['sessions', 'bug']"
6,3,Design new landing page,1,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'design']"
2,0,Optimize database queries,12,1.0,14.601895,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization', 'queries']"
0,1,Fix styling issues on dashboard,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UI', 'frontend', 'styling']"
0,4,Implement login functionality,3,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['login', 'backend']"
2,2,Create API endpoint for user data,8,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data', 'backend']"
6,3,Add unit tests for services,12,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
2,3,Enhance user profile settings,13,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
2,4,Resolve logout session bug,10,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['bug', 'critical']"
2,0,Fix styling issues on dashboard,11,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI']"
0,0,Design new landing page,6,1.0,14.455538,True,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
4,3,Optimize database queries,6,1.0,14.601895,True,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
5,4,Fix styling issues on dashboard,12,1.0,14.339683,True,[],"['Frontent', 'JavaScript']","['frontend', 'styling', 'UI']"
3,1,Design new landing page,11,1.0,14.455538,True,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
6,2,Optimize database queries,7,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
4,0,Implement login functionality,1,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['authentication', 'backend']"
1,3,Fix styling issues on dashboard,2,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['frontend', 'styling']"
6,3,Optimize database queries,5,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
5,3,Enhance user profile settings,13,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['enhancements', 'profile']"
4,2,Enhance user profile settings,5,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
3,2,Create API endpoint for user data,12,1.0,13.903786,True,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
2,4,Implement login functionality,2,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
1,1,Add unit tests for services,6,1.0,14.335423,False,['.NET'],"['C#', 'Testing', 'Python']","['QA', 'unit-tests']"
3,2,Add unit tests for services,2,1.0,13.903786,True,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing', 'QA']"
0,4,Design new landing page,5,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design']"
3,3,Enhance user profile settings,1,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile', 'UX']"
5,3,Add unit tests for services,10,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['QA', 'testing', 'unit-tests']"
4,4,Implement login functionality,2,1.0,14.339683,False,[],"['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
5,0,Enhance user profile settings,7,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
1,2,Enhance user profile settings,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['profile', 'UX']"
5,0,Create API endpoint for user data,8,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
4,1,Implement login functionality,3,1.0,14.601895,True,[],"['C#', 'Backend', '.NET']","['backend', 'login']"
0,4,Enhance user profile settings,2,1.0,13.903786,True,[],"['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
4,1,Refactor authentication module,10,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['security', 'refactoring']"
0,3,Fix styling issues on dashboard,6,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['styling', 'UI', 'frontend']"
4,3,Resolve logout session bug,3,1.0,14.601895,False,[],"['Backend', 'Python']","['bug', 'sessions', 'critical']"
2,4,Design new landing page,12,1.0,14.455538,True,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'frontend', 'design']"
0,0,Implement login functionality,6,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication']"
4,1,Enhance user profile settings,2,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UX', 'enhancements']"
2,3,Fix styling issues on dashboard,8,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['frontend', 'UI', 'styling']"
0,2,Set up CI/CD pipeline,4,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment']"
0,1,Add unit tests for services,5,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
6,4,Design new landing page,9,1.0,14.455538,True,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'design', 'responsive']"
1,0,Optimize database queries,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
2,4,Set up CI/CD pipeline,13,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'automation', 'deployment']"
1,3,Fix styling issues on dashboard,5,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
0,4,Design new landing page,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
5,0,Resolve logout session bug,10,1.0,13.903786,False,[],"['Backend', 'Python']","['critical', 'sessions']"
1,0,Design new landing page,9,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
1,0,Implement login functionality,9,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
1,4,Add unit tests for services,2,1.0,14.339683,True,[],"['C#', 'Testing', 'Python']","['QA', 'testing', 'unit-tests']"
6,1,Enhance user profile settings,6,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['UX', 'profile']"
1,1,Optimize database queries,2,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
5,3,Enhance user profile settings,12,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['profile', 'enhancements', 'UX']"
3,1,Optimize database queries,9,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
2,2,Optimize database queries,1,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization']"
2,1,Resolve logout session bug,4,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['sessions', 'critical']"
6,4,Design new landing page,7,1.0,13.903786,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
1,1,Fix styling issues on dashboard,13,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['frontend', 'styling']"
3,2,Set up CI/CD pipeline,13,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation']"
4,1,Create API endpoint for user data,4,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
0,2,Set up CI/CD pipeline,7,1.0,14.601895,False,[],"['Cloud engineering', 'Devops']","['automation', 'CI/CD', 'deployment']"
2,0,Add unit tests for services,5,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['testing', 'QA']"
6,4,Refactor authentication module,11,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['refactoring', 'authentication', 'security']"
6,2,Resolve logout session bug,4,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['sessions', 'critical', 'bug']"
5,3,Enhance user profile settings,7,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['profile', 'UX']"
2,0,Implement login functionality,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'backend', 'authentication']"
5,0,Set up CI/CD pipeline,3,1.0,14.339683,True,[],"['Cloud engineering', 'Devops']","['CI/CD', 'automation']"
0,4,Optimize database queries,5,1.0,14.455538,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization']"
2,4,Design new landing page,9,1.0,14.339683,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
4,2,Enhance user profile settings,11,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['profile', 'enhancements']"
3,1,Optimize database queries,3,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
2,2,Resolve logout session bug,13,1.0,14.339683,False,[],"['Backend', 'Python']","['sessions', 'bug', 'critical']"
0,3,Add unit tests for services,3,1.0,14.601895,False,[],"['C#', 'Testing', 'Python']","['testing', 'unit-tests', 'QA']"
1,3,Design new landing page,3,1.0,14.455538,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design']"
4,1,Set up CI/CD pipeline,11,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
6,3,Optimize database queries,13,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries']"
3,1,Create API endpoint for user data,2,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['API', 'backend', 'user-data']"
3,3,Design new landing page,13,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
4,3,Fix styling issues on dashboard,3,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['UI', 'styling']"
2,2,Design new landing page,12,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['design', 'responsive']"
4,1,Add unit tests for services,11,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
6,4,Set up CI/CD pipeline,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment']"
0,4,Design new landing page,10,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
4,1,Resolve logout session bug,4,1.0,14.455538,False,[],"['Backend', 'Python']","['critical', 'bug']"
1,0,Refactor authentication module,10,1.0,14.339683,True,[],"['Java', 'Backend']","['authentication', 'refactoring', 'security']"
1,4,Fix styling issues on dashboard,1,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
3,0,Resolve logout session bug,9,1.0,13.903786,True,[],"['Backend', 'Python']","['critical', 'sessions', 'bug']"
6,4,Design new landing page,13,1.0,13.903786,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
2,3,Design new landing page,5,1.0,13.903786,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
6,4,Resolve logout session bug,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['sessions', 'critical']"
2,1,Resolve logout session bug,2,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['critical', 'bug']"
2,3,Set up CI/CD pipeline,7,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['automation', 'CI/CD']"
6,1,Add unit tests for services,4,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
5,3,Design new landing page,10,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
4,1,Resolve logout session bug,8,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['critical', 'bug']"
6,2,Set up CI/CD pipeline,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation']"
3,3,Optimize database queries,9,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries']"
6,4,Design new landing page,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['design', 'responsive']"
6,0,Create API endpoint for user data,9,1.0,14.601895,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend', 'API']"
6,1,Optimize database queries,6,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
3,3,Optimize database queries,12,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
0,1,Create API endpoint for user data,4,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend']"
1,2,Create API endpoint for user data,10,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['API', 'user-data']"
3,4,Add unit tests for services,2,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'testing']"
3,1,Design new landing page,4,1.0,13.903786,True,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive', 'design']"
5,3,Fix styling issues on dashboard,10,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['frontend', 'UI']"
5,3,Implement login functionality,3,1.0,14.339683,False,[],"['C#', 'Backend', '.NET']","['login', 'authentication']"
2,3,Resolve logout session bug,11,1.0,14.339683,True,[],"['Backend', 'Python']","['sessions', 'critical', 'bug']"
4,2,Implement login functionality,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication']"
3,2,Optimize database queries,7,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
3,3,Refactor authentication module,9,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['security', 'authentication', 'refactoring']"
0,4,Design new landing page,7,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'responsive']"
1,1,Implement login functionality,6,1.0,14.601895,False,[],"['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
3,3,Enhance user profile settings,9,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UX', 'profile']"
6,2,Design new landing page,12,1.0,14.335423,False,['.NET'],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
2,2,Set up CI/CD pipeline,11,1.0,14.455538,True,[],"['Cloud engineering', 'Devops']","['CI/CD', 'automation']"
6,4,Enhance user profile settings,11,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
6,0,Enhance user profile settings,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['profile', 'UX']"
1,1,Design new landing page,1,1.0,14.335423,True,['.NET'],"['Frontent', 'Vue.js', 'React']","['responsive', 'design']"
3,1,Optimize database queries,8,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
4,3,Refactor authentication module,1,1.0,14.335423,True,['.NET'],"['Java', 'Backend']","['refactoring', 'authentication', 'security']"
5,0,Set up CI/CD pipeline,4,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment']"
2,3,Refactor authentication module,11,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Java', 'Backend']","['authentication', 'security']"
2,1,Implement login functionality,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'backend']"
4,3,Create API endpoint for user data,6,1.0,14.339683,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
0,3,Set up CI/CD pipeline,2,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
5,1,Create API endpoint for user data,12,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend', 'API']"
3,0,Enhance user profile settings,1,1.0,14.335423,True,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'profile']"
2,1,Add unit tests for services,4,1.0,13.903786,False,[],"['C#', 'Testing', 'Python']","['QA', 'testing', 'unit-tests']"
4,2,Set up CI/CD pipeline,12,1.0,14.339683,True,[],"['Cloud engineering', 'Devops']","['automation', 'deployment']"
2,1,Set up CI/CD pipeline,12,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'CI/CD', 'automation']"
0,1,Resolve logout session bug,4,1.0,14.339683,True,[],"['Backend', 'Python']","['sessions', 'bug', 'critical']"
1,0,Fix styling issues on dashboard,13,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UI', 'frontend', 'styling']"
5,3,Implement login functionality,4,1.0,14.455538,True,[],"['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
1,0,Refactor authentication module,12,1.0,13.903786,False,[],"['Java', 'Backend']","['refactoring', 'authentication', 'security']"
4,0,Optimize database queries,1,1.0,14.455538,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'queries']"
5,0,Set up CI/CD pipeline,2,1.0,14.339683,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
4,3,Fix styling issues on dashboard,9,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['frontend', 'styling']"
0,3,Create API endpoint for user data,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
0,4,Fix styling issues on dashboard,7,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['UI', 'frontend', 'styling']"
2,4,Set up CI/CD pipeline,6,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['automation', 'deployment']"
2,4,Set up CI/CD pipeline,7,1.0,14.335423,False,['.NET'],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
6,1,Resolve logout session bug,13,1.0,14.601895,False,[],"['Backend', 'Python']","['critical', 'sessions', 'bug']"
5,4,Enhance user profile settings,11,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
2,4,Fix styling issues on dashboard,4,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
2,0,Implement login functionality,9,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['login', 'backend']"
1,1,Refactor authentication module,2,1.0,14.455538,True,[],"['Java', 'Backend']","['authentication', 'refactoring', 'security']"
1,0,Refactor authentication module,7,1.0,14.455538,True,[],"['Java', 'Backend']","['security', 'authentication', 'refactoring']"
0,2,Implement login functionality,3,1.0,14.455538,True,[],"['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
6,2,Add unit tests for services,1,1.0,14.455538,True,[],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
5,3,Resolve logout session bug,8,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Backend', 'Python']","['critical', 'bug', 'sessions']"
3,1,Set up CI/CD pipeline,9,1.0,14.601895,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
5,1,Enhance user profile settings,5,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
6,4,Enhance user profile settings,8,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['UX', 'profile', 'enhancements']"
5,3,Fix styling issues on dashboard,8,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['styling', 'frontend']"
5,0,Add unit tests for services,10,1.0,13.903786,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing', 'QA']"
2,1,Add unit tests for services,11,1.0,14.601895,False,[],"['C#', 'Testing', 'Python']","['testing', 'QA', 'unit-tests']"
5,0,Fix styling issues on dashboard,9,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
4,2,Set up CI/CD pipeline,3,1.0,14.339683,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
1,4,Add unit tests for services,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
4,4,Design new landing page,6,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
4,2,Design new landing page,9,1.0,14.339683,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'responsive', 'frontend']"
4,4,Resolve logout session bug,11,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['critical', 'sessions']"
0,0,Design new landing page,10,1.0,14.335423,True,['.NET'],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive', 'design']"
0,1,Design new landing page,9,1.0,14.455538,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend', 'responsive']"
2,4,Create API endpoint for user data,6,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend']"
6,2,Implement login functionality,5,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['authentication', 'backend']"
0,0,Enhance user profile settings,10,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'UX']"
6,3,Add unit tests for services,10,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['testing', 'QA']"
0,4,Design new landing page,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'frontend']"
0,0,Set up CI/CD pipeline,8,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
2,0,Refactor authentication module,3,1.0,13.903786,False,[],"['Java', 'Backend']","['security', 'refactoring', 'authentication']"
3,3,Set up CI/CD pipeline,4,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
